Unnamed: 0,policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,fuel_type,max_torque,max_power,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim
11296,ID11297,0.278470621317267,0.14,0.471153846153846,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
18639,ID18640,1.11103017473794,0.11,0.413461538461538,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
36578,ID36579,0.107808418255259,0.02,0.317307692307692,C3,4076.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
4778,ID04779,0.020876010595434,0.11,0.336538461538461,C8,8794.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
10110,ID10111,0.037349354401465,0.01,0.557692307692308,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
41018,ID41019,0.09022369009364,0.03,0.471153846153846,C1,4990.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
5862,ID05863,0.145669542566897,0.09,0.557692307692308,C2,27003.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
35688,ID35689,0.011873846268755,0.02,0.490384615384615,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
17823,ID17824,0.431762118126563,0.04,0.721153846153846,C8,8794.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
11390,ID11391,0.309897587000402,0.08,0.413461538461538,C8,8794.0,1.0,Utility,M10,CNG,85Nm@3000rpm,61.68bhp@6000rpm,G12B,1.0,No,No,No,Yes,No,Drum,1196.0,4.0,Manual,5.0,Manual,4.5,3675.0,1475.0,1825.0,1510.0,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0
22198,ID22199,0.097298010312685,0.0,0.298076923076923,C11,6108.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
8798,ID08799,1.03652328942617,0.16,0.576923076923077,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
5085,ID05086,0.786807056721925,0.09,0.5,C6,13051.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
9523,ID09524,0.579478528542723,0.04,0.548076923076923,C9,17804.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
17064,ID17065,0.717861687358381,0.02,0.692307692307692,C14,7788.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
45001,ID45002,1.16453553226236,0.02,0.375,C8,8794.0,4.0,B2,M5,Diesel,200Nm@3000rpm,88.77bhp@4000rpm,1.5 Turbocharged Revotorq,2.0,No,Yes,No,Yes,No,Drum,1497.0,4.0,Manual,5.0,Electric,5.0,3990.0,1755.0,1523.0,1490.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,5.0,0
44516,ID44517,1.00618817729048,0.14,0.653846153846154,C5,34738.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
11682,ID11683,0.980497560357742,0.08,0.365384615384615,C7,6112.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
3772,ID03773,0.954045595630101,0.11,0.605769230769231,C5,34738.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
28632,ID28633,1.24671436868353,0.11,0.528846153846154,C2,27003.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
16813,ID16814,0.110266417586632,0.01,0.394230769230769,C22,16733.0,4.0,B2,M5,Diesel,200Nm@3000rpm,88.77bhp@4000rpm,1.5 Turbocharged Revotorq,2.0,No,Yes,No,Yes,No,Drum,1497.0,4.0,Manual,5.0,Electric,5.0,3990.0,1755.0,1523.0,1490.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,5.0,0
48544,ID48545,0.371841394981756,0.04,0.317307692307692,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
39765,ID39766,1.18127188691208,0.05,0.442307692307692,C1,4990.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
6662,ID06663,0.151849040672156,0.0,0.384615384615385,C8,8794.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
38147,ID38148,0.031993124177575,0.01,0.451923076923077,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
1539,ID01540,1.24305475511721,0.07,0.355769230769231,C14,7788.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
22888,ID22889,0.090852511568554,0.14,0.442307692307692,C9,17804.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
26838,ID26839,0.030523755202538,0.02,0.615384615384615,C2,27003.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
39315,ID39316,0.172376713058071,0.1,0.451923076923077,C11,6108.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
39168,ID39169,0.524341080493184,0.1,0.625,C2,27003.0,1.0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.85,3990.0,1745.0,1500.0,1410.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,0
30770,ID30771,1.16721790840054,0.14,0.298076923076923,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
58322,ID58323,0.683992363490424,0.1,0.384615384615385,C2,27003.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
19495,ID19496,1.00105382594205,0.12,0.548076923076923,C14,7788.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
27260,ID27261,1.03726438409919,0.16,0.375,C8,8794.0,5.0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2.0,No,Yes,No,Yes,Yes,Drum,1498.0,4.0,Manual,5.0,Electric,4.9,3995.0,1695.0,1501.0,1051.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.0,0
43144,ID43145,0.04347133445496,0.11,0.5,C5,34738.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
40941,ID40942,0.527540740810618,0.03,0.394230769230769,C7,6112.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
34921,ID34922,0.291920742164767,0.15,0.461538461538462,C3,4076.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
20584,ID20585,0.089671398849077,0.02,0.519230769230769,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
6655,ID06656,0.094888516480448,0.03,0.403846153846154,C8,8794.0,1.0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6.0,Yes,Yes,No,Yes,Yes,Drum,1197.0,4.0,Automatic,5.0,Electric,4.85,3990.0,1745.0,1500.0,1410.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,0
20099,ID20100,0.080947264422271,0.06,0.480769230769231,C13,5410.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
16333,ID16334,0.131031279038619,0.04,0.365384615384615,C2,27003.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
51854,ID51855,0.599279335945959,0.06,0.298076923076923,C13,5410.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
20620,ID20621,0.441702312552674,0.04,0.394230769230769,C7,6112.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
44601,ID44602,1.0119066234022,0.08,0.346153846153846,C14,7788.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
4040,ID04041,0.986159467393874,0.02,0.413461538461538,C5,34738.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
14170,ID14171,0.238999745747282,0.01,0.692307692307692,C1,4990.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
31794,ID31795,0.096795968220677,0.01,0.355769230769231,C10,73430.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
53184,ID53185,0.721446712007386,0.09,0.355769230769231,C5,34738.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
14364,ID14365,0.579376842632403,0.06,0.336538461538461,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
47758,ID47759,1.19379975703503,0.16,0.394230769230769,C13,5410.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
30495,ID30496,1.09423820844102,0.12,0.528846153846154,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
43068,ID43069,1.16748642118009,0.05,0.75,C3,4076.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
46366,ID46367,1.0809746632811,0.12,0.673076923076923,C8,8794.0,2.0,A,M3,Petrol,91Nm@4250rpm,67.06bhp@5500rpm,1.0 SCe,2.0,No,No,No,No,Yes,Drum,999.0,3.0,Automatic,5.0,Electric,5.0,3731.0,1579.0,1490.0,1155.0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2.0,0
25732,ID25733,0.494485509729053,0.11,0.307692307692308,C2,27003.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
836,ID00837,0.072198966359707,0.0,0.538461538461538,C3,4076.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
37257,ID37258,1.16449783601025,0.02,0.451923076923077,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
19068,ID19069,1.01472928801566,0.04,0.442307692307692,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
16004,ID16005,0.814775437954252,0.0,0.413461538461538,C19,27742.0,2.0,A,M3,Petrol,91Nm@4250rpm,67.06bhp@5500rpm,1.0 SCe,2.0,No,No,No,No,Yes,Drum,999.0,3.0,Automatic,5.0,Electric,5.0,3731.0,1579.0,1490.0,1155.0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2.0,0
10360,ID10361,0.032776561167179,0.0,0.471153846153846,C3,4076.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
32800,ID32801,1.16447744904327,0.04,0.75,C8,8794.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
1708,ID01709,0.97091025297164,0.15,0.490384615384615,C5,34738.0,4.0,B2,M5,Diesel,200Nm@3000rpm,88.77bhp@4000rpm,1.5 Turbocharged Revotorq,2.0,No,Yes,No,Yes,No,Drum,1497.0,4.0,Manual,5.0,Electric,5.0,3990.0,1755.0,1523.0,1490.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,5.0,0
49723,ID49724,0.08600738104913,0.0,0.346153846153846,C8,8794.0,1.0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2.0,No,Yes,No,Yes,No,Drum,1197.0,4.0,Manual,5.0,Electric,4.8,3845.0,1735.0,1530.0,1335.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,0
57572,ID57573,1.05407057477271,0.1,0.490384615384615,C8,8794.0,2.0,A,M3,Petrol,91Nm@4250rpm,67.06bhp@5500rpm,1.0 SCe,2.0,No,No,No,No,Yes,Drum,999.0,3.0,Automatic,5.0,Electric,5.0,3731.0,1579.0,1490.0,1155.0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2.0,0
31968,ID31969,0.061827542207452,0.07,0.423076923076923,C8,8794.0,4.0,B2,M5,Diesel,200Nm@3000rpm,88.77bhp@4000rpm,1.5 Turbocharged Revotorq,2.0,No,Yes,No,Yes,No,Drum,1497.0,4.0,Manual,5.0,Electric,5.0,3990.0,1755.0,1523.0,1490.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,5.0,0
27382,ID27383,0.551177573794283,0.03,0.471153846153846,C3,4076.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
48808,ID48809,0.749267917982443,0.04,0.471153846153846,C21,3264.0,1.0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2.0,No,No,No,Yes,No,Drum,998.0,3.0,Manual,5.0,Power,4.7,3655.0,1620.0,1675.0,1340.0,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2.0,0
11109,ID11110,0.333410663476432,0.07,0.394230769230769,C3,4076.0,3.0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6.0,Yes,Yes,Yes,Yes,Yes,Disc,1493.0,4.0,Automatic,6.0,Power,5.2,4300.0,1790.0,1635.0,1720.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3.0,0
10999,ID11000,0.627568074503291,0.05,0.375,C1,4990.0,1.0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2.0,No,No,No,Yes,No,Drum,796.0,3.0,Manual,5.0,Power,4.6,3445.0,1515.0,1475.0,1185.0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0,0
55305,ID55306,0.727417932235246,0.06,0.663461538461538,C8,8794.0,1.0,Utility,M10,CNG,85Nm@3000rpm,61.68bhp@6000rpm,G12B,1.0,No,No,No,Yes,No,Drum,1196.0,4.0,Manual,5.0,Manual,4.5,3675.0,1475.0,1825.0,1510.0,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0
